,id,name,category,rating,reviews,price,zipcode,latitude,longitude,city,address1,address2,address3,display_address,postcode,area
395,QkvXuPlQZafwcWdOO8JQ6Q,Cafe Bliss,cafe,4.0,27,1,2,53.33657,-6.26494,Dublin,4B Montague St,,,"['4B Montague St', 'Dublin 2', 'Republic of Ireland']",D02 TP83,D02
396,RccIeySIPj0zekuaI3P-Tw,Mak at D6,asianfusion,4.0,27,3,6,53.3248754352044,-6.25553369522095,Ranelagh,51 Fields Terrace,Charleston Road,,"['51 Fields Terrace', 'Charleston Road', 'Ranelagh, 6', 'Republic of Ireland']",D06 K283,D06
397,ZEuVu7gDNeiMzaYR9SNpGg,Jerusalem Restaurant,mideastern,3.5,27,2,2,53.3353873824019,-6.26533460193663,Dublin,77 Camden Street Lower,,,"['77 Camden Street Lower', 'Dublin 2', 'Republic of Ireland']",D02 HH92,D02
398,0RxcLyeJHE7Cxl2l82UEpg,Cinnamon Cafe,cafe,3.5,27,2,7,53.3467086070968,-6.27905130386353,Dublin,Smithfield Market,,,"['Smithfield Market', 'Dublin 7', 'Republic of Ireland']",D07 WNP2,D07
399,ZMUNMRyAJ0OuWn1zgShTaQ,Eddie Rocket's,diners,2.5,27,2,2,53.3442873190401,-6.26652745842779,Dublin,77 Dame Street,Temple Bar,,"['77 Dame Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
400,H3YXGF7JwjGixGXHujU5WA,La Dolce Vita,italian,3.5,27,2,2,53.344357,-6.268933,Dublin,5 Music Hall,Cow's Lane/Temple Bar,,"['5 Music Hall', ""Cow's Lane/Temple Bar"", 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
401,XEWLnhELbpeMlNZ8epNtvQ,Supermacs,burgers,3.0,27,1,1,53.347746,-6.259357,Dublin,1 O'Connell Street,,,"[""1 O'Connell Street"", 'Dublin 1', 'Republic of Ireland']",D01 PK22,D01
402,Z-ehyun3pKTIB9PZMVEQtA,Doughboys,sandwiches,4.0,27,2,2,53.3336813,-6.2642446,Dublin,Charlotte Way,,,"['Charlotte Way', 'Dublin 2', 'Republic of Ireland']",D02 NP22,D02
403,RTjmGpYCNDjNbzt2RTR6mQ,Fresh- The Good Food Market,grocery,3.0,27,2,2,53.3362790082235,-6.26521968991767,Dublin,1-4 Camden Street,,,"['1-4 Camden Street', 'Dublin 2', 'Republic of Ireland']",D02 DH36,D02
404,uRe4pQ-ZIo9Nr8kWxQgqeg,TOSS'D Noodles & Salads,thai,4.0,26,2,1,53.3489630397239,-6.24777674674988,Dublin,CHQ Building,"IFSC, Docklands",,"['CHQ Building', 'IFSC, Docklands', 'Dublin 1', 'Republic of Ireland']",D01 KF84,D01
405,i8UJ2rRxosR9kenC4tq6BQ,Il Fornaio,italian,3.5,26,2,1,53.3492064088417,-6.24405384063721,Dublin,1B Valentia House,Custom House Square,,"['1B Valentia House', 'Custom House Square', 'Dublin 1', 'Republic of Ireland']",D01 T8Y1,D01
406,m3zJIf4LDkN-0Kq0qpQoMA,Cafe Sofia,breakfast_brunch,4.0,26,1,2,53.3372,-6.26566,Dublin,5A Wexford Street,,,"['5A Wexford Street', 'Dublin 2', 'Republic of Ireland']",D02 K232,D02
407,6dpZON4sh_CeDGY1d8Mg9w,Madigans,pub,3.5,26,2,1,53.35018,-6.25939,Dublin,25 N Earl St,,,"['25 N Earl St', 'Dublin 1', 'Republic of Ireland']",D01 P5P5,D01
408,gPiFyh2bhbc_tfzUwxYDig,Cocu,gluten_free,4.0,25,2,4,53.3336927070797,-6.24493171538764,Ballsbridge,9 Baggot Street Upper,,,"['9 Baggot Street Upper', 'Ballsbridge, 4', 'Republic of Ireland']",D04 WN52,D04
409,y0XWV3ZG-i-zCHyB-RczXA,Mulligans,pub,4.0,25,2,4,53.332893,-6.2161427,Sandymount,86 Sandymount Road,,,"['86 Sandymount Road', 'Sandymount, 4', 'Republic of Ireland']",D04 XY70,D04
410,lzU-VDhA4vBtzchvw8lrog,SOLE Seafood and Grill,seafood,4.5,25,,2,53.3419321,-6.2629084,Dublin,18-19 William Street S,,,"['18-19 William Street S', 'Dublin 2', 'Republic of Ireland']",D02 HW58,D02
411,A6ssT8q8NKTNDk-79ND8Gw,Probus Wines & Spirits Dublin,beer_and_wine,4.5,25,2,2,53.3414950355341,-6.24841498134867,Dublin,26 Fenian Street,,,"['26 Fenian Street', 'Dublin 2', 'Republic of Ireland']",D02 KD51,D02
412,YBubUPqNprP_Yp6PAE4T3A,Joe's Coffee,cafe,3.5,25,1,1,53.3485429445284,-6.26397863030434,Dublin,24-29 Mary Street,,,"['24-29 Mary Street', 'Dublin 1', 'Republic of Ireland']",D01 F5P2,D01
413,SaZHrpuGNYnD_RqKu6X-Fw,Babylon,hotdogs,2.0,25,2,2,53.335833,-6.265459,Dublin,83A Camden Street Lower,,,"['83A Camden Street Lower', 'Dublin 2', 'Republic of Ireland']",D02 DH36,D02
414,q3tNqeSqabWNdKgw-MnM3A,Mr Fox,irish,5.0,25,3,,53.35298,-6.26502,Dublin,38 Parnell Square W,,,"['38 Parnell Square W', 'Dublin', 'Republic of Ireland']",D01 R243,D01
415,SMljY7NqTPRDEWwdeEcfog,McGowans of Phibsboro,danceclubs,3.5,25,2,7,53.3566039302181,-6.27370647354132,Dublin,18 Phibsboro Road,,,"['18 Phibsboro Road', 'Dublin 7', 'Republic of Ireland']",D07 A562,D07
416,P-07OhGSoUDU6Pf1ylWJhQ,LEGIT,cafe,4.5,25,1,8,53.3412733494232,-6.27874511408618,Dublin,1 Meath Mart,Meath Street,,"['1 Meath Mart', 'Meath Street', 'Dublin 8', 'Republic of Ireland']",D08 A318,D08
417,H2zxsK7xk3ti-CUruqxqWg,Xian Street Food,streetvendors,5.0,25,,,53.341039,-6.259716,Dublin,28 Anne St S,,,"['28 Anne St S', 'Dublin', 'Republic of Ireland']",D02 NY88,D02
418,G-AmxHcQonpBirz2-IxAMA,Crystal Boat,chinese,2.5,24,2,2,53.3428391555671,-6.23896815063472,Dublin,"Gallery Quay, Unit G2/G3",Docklands,,"['Gallery Quay, Unit G2/G3', 'Docklands', 'Dublin 2', 'Republic of Ireland']",D02 HP83,D02
419,PBP5x6WI3q9FTmAGuB3vKg,Mamma Mia,italian,4.5,24,2,2,53.3394104436197,-6.24373197514482,Dublin,2 Grattan Street,,,"['2 Grattan Street', 'Dublin 2', 'Republic of Ireland']",D02 HD59,D02
420,z4SgmA4TYUJ_fS--LkEMAg,Silk Road Cafe,mediterranean,4.0,24,1,2,53.342291,-6.267368,Dublin,Chester Beatty Library,Dublin Castle,,"['Chester Beatty Library', 'Dublin Castle', 'Dublin 2', 'Republic of Ireland']",D08 RK00,D08
421,cEyBKSVMqRww7_mH6C0rxw,Mayfield Deli & Eatery,delis,4.0,24,2,6w,53.3143392396797,-6.28238797187805,Dublin,Terenure Rd N,,,"['Terenure Rd N', 'Dublin 6w', 'Republic of Ireland']",D06 K767,D06
422,YZmFDM_NSyShxCECalkf4Q,Forest Avenue,modern_european,4.5,24,4,4,53.3313681655893,-6.2516223783208,Ballsbridge,8 Sussex Terrace,,,"['8 Sussex Terrace', 'Ballsbridge, 4', 'Republic of Ireland']",D04 V2P7,D04
423,vmwmvSTZ8f1H76plvX4plw,Cafe Sparks Smithfield,italian,4.5,24,1,7,53.3482415,-6.2779367,Dublin,"Unit 3, Block C",Smithfield Village,,"['Unit 3, Block C', 'Smithfield Village', 'Dublin 7', 'Republic of Ireland']",D07 TP22,D07
424,fj84l5cUPIJm3RU1kuUhVA,Rosa Madre Italian Restaurant,seafood,4.5,24,2,2,53.34483,-6.26392,Dublin,7 Crow Street,Temple Bar,,"['7 Crow Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
425,8WrsNM8psyI3wFIoizryBQ,Aprile,burgers,4.0,24,1,2,53.3312366,-6.264772,Dublin,46 South Richmond Street,,,"['46 South Richmond Street', 'Dublin 2', 'Republic of Ireland']",D06 C780,D06
426,eG0jflx2FQc1HXl1ps20MQ,HX46,cafe,4.5,23,2,6w,53.327549,-6.2774701,Dublin,46 Harold's Cross Road,,,"[""46 Harold's Cross Road"", 'Dublin 6w', 'Republic of Ireland']",D06 HP29,D06
427,Ix2EX7BwBJImp_v1vF5Dhg,Kokoro,japanese,4.0,23,2,2,53.3416,-6.26274,Dublin,51 South William Street,,,"['51 South William Street', 'Dublin 2', 'Republic of Ireland']",D02 HW58,D02
428,vFHzA0DqHcZ3ch88AGBUIw,Peacock Green & Co,cafe,4.0,23,1,D02 DY27,53.3337078,-6.2622865,Dublin,Hatch Street Upper,Station Building,,"['Hatch Street Upper', 'Station Building', 'Dublin, D02 DY27', 'Republic of Ireland']",D02 T380,D02
429,CCPOfEXzERr5TieoLqbCIw,Fish Shop,fishnchips,4.5,23,,7,53.34724,-6.28201,Smithfield,76 Benburb Street,,,"['76 Benburb Street', 'Smithfield, 7', 'Republic of Ireland']",D07 Y683,D07
430,-sin0yG64y6SB_kxCMhJSA,Passion 4 Food,fishnchips,3.5,23,1,8,53.33097,-6.27619,Dublin,27 Lower Clanbrassil Street,,,"['27 Lower Clanbrassil Street', 'Dublin 8', 'Republic of Ireland']",D08 A362,D08
431,TgGx8U9AqbxOHWtr59IL4Q,The Old Music Shop,irish,4.0,23,2,1,53.3548568,-6.2637421,Dublin,3 North Frederick Street,,,"['3 North Frederick Street', 'Dublin 1', 'Republic of Ireland']",D01 E7C1,D01
432,dN1fFJJRXfadKb-sU8j6LQ,Caffe Noto,cafe,3.5,23,1,8,53.34287,-6.2760999,Dublin,79 Thomas St,,,"['79 Thomas St', 'Dublin 8', 'Republic of Ireland']",D08 F2RN,D08
433,-IoeXFfBd7wpaYUJ9rRprg,Blas Café,cafe,4.5,23,2,1,53.3513298,-6.2677102,Dublin,26 King's Inns Street,,,"[""26 King's Inns Street"", 'Dublin 1', 'Republic of Ireland']",D01 Y9T3,D01
434,QtqLlHacXSH8JCcNfJJptw,The Riddler,irish,4.5,23,2,8,53.34312,-6.2749184,Christchurch,La Rochelle Building,High Street,,"['La Rochelle Building', 'High Street', 'Christchurch, 8', 'Republic of Ireland']",D08 CX34,D08
435,a-eDT5TsqqaaTf6PiWTs3g,Art Cafe Dublin,cafe,4.5,22,2,1,53.3498965,-6.2538687,Dublin,1 Frenchman's Lane,,,"[""1 Frenchman's Lane"", 'Dublin 1', 'Republic of Ireland']",D01 VC03,D01
436,O91HOEHyk2ct4GLvVAir9Q,Urban Picnic,newamerican,4.0,22,2,2,53.342248,-6.264103,Dublin,30 George's St Arcade,S Great George's Street,,"[""30 George's St Arcade"", ""S Great George's Street"", 'Dublin 2', 'Republic of Ireland']",D02 AX50,D02
437,ZxuuEq0MBZiqIJXCOu1T9w,Pinocchio,italian,4.0,22,3,6,53.326309,-6.256014,Ranelagh,Luas Kiosk,,,"['Luas Kiosk', 'Ranelagh, 6', 'Republic of Ireland']",D06 Y027,D06
438,cDomeLPmBAqI1eqU7m8zMw,Italian Connection,italian,2.5,22,2,1,53.3503,-6.25658,Dublin,95a Talbot Street,,,"['95a Talbot Street', 'Dublin 1', 'Republic of Ireland']",D01 X8F8,D01
439,OgSyO_TkjraiKiVlPhBGaw,Basil,foodtrucks,4.5,22,2,,53.3415752520907,-6.23155937169476,Dublin,95 Ringsend Road,,,"['95 Ringsend Road', 'Dublin', 'Republic of Ireland']",D04 K743,D04
440,0Nyyvr67RlidtckoLGAVLg,Break For The Border,pub,2.5,22,1,2,53.3404314337155,-6.26302242279053,Dublin,Lower Stephens Street,,,"['Lower Stephens Street', 'Dublin 2', 'Republic of Ireland']",D02 NY74,D02
441,aTBIEOiDQmMEO6lIiTrt2g,Saba To Go,thai,4.0,22,2,6,53.321669435876,-6.2668838172002,Dublin,13 Rathgar Road,Rathmines,,"['13 Rathgar Road', 'Rathmines', 'Dublin 6', 'Republic of Ireland']",D06 K7P9,D06
442,xOmzHfjtNUw0gfTPR1kB9g,Café Bar H,bar,3.5,22,2,2,53.3438741709711,-6.23859943400757,Dublin,Grand Canal Plaza,,,"['Grand Canal Plaza', 'Dublin 2', 'Republic of Ireland']",D02 CK38,D02
443,yc0Usv2bMxFOljFoc1GTtQ,Okayu,japanese,4.0,22,2,3,53.3597551,-6.2402482,Dublin,71 N Strand Road,,,"['71 N Strand Road', 'Dublin 3', 'Republic of Ireland']",D03 NX79,D03
444,_yUpqGpsNJMkixrNdMdhhA,The Oarsman,pub,4.0,22,2,4,53.3416558,-6.2278598,Ringsend,8 Bridge Street,,,"['8 Bridge Street', 'Ringsend, 4', 'Republic of Ireland']",D04 Y970,D04
445,s0QnQL_7P-EsZeBl9n9KOw,Spice of India,indpak,3.0,22,2,2,53.3428284,-6.2622787,Dublin,6 South William Street,City Centre South,,"['6 South William Street', 'City Centre South', 'Dublin 2', 'Republic of Ireland']",D02 VH59,D02
446,LWyejsPMrnK3vdwnE3giIw,The Lovely Food Company,cafe,4.5,22,2,,53.3652187731113,-6.25659239846036,Drumcondra,94 Drumcondra Road Lower,,,"['94 Drumcondra Road Lower', 'Drumcondra, Co. Dublin', 'Republic of Ireland']",D09 A4P8,D09
447,EBbtRVOjvKoh5SFUVCB-Ug,The Pyg Restaurant,modern_european,3.5,22,2,2,53.342507,-6.262447,Dublin,Powerscourt Townhouse,South William Street,,"['Powerscourt Townhouse', 'South William Street', 'Dublin 2', 'Republic of Ireland']",D02 HW58,D02
448,Fb6azoCsWdUDL9TQWGcuRQ,Diep At Home,thai,2.0,21,2,D06 K103,53.3253827,-6.254828,Ranelagh,48 Ranelagh Village,,,"['48 Ranelagh Village', 'Ranelagh, D06 K103', 'Republic of Ireland']",D06 VF76,D06
449,I2CmNYbztdql_Ckp9SpalA,Bittersweet Cafe,salad,4.5,21,1,2,53.343742,-6.268968,Castlegate,Unit 3,Lord Edward Street,,"['Unit 3', 'Lord Edward Street', 'Castlegate, 2', 'Republic of Ireland']",D08 AV24,D08
450,MXtc72iX1kQETX_vrp_NTw,The Bagel Bar Coffee House,bakery,3.5,21,2,1,53.3479,-6.26365,Dublin,18 Lower Liffey Street,,,"['18 Lower Liffey Street', 'Dublin 1', 'Republic of Ireland']",D01 X015,D01
451,wnMtOosS0o0fGiSD8fdCIQ,Romano's Restaurant,italian,4.0,21,2,1,53.3467998,-6.26814,Dublin,12 Capel Street,,,"['12 Capel Street', 'Dublin 1', 'Republic of Ireland']",D01 T927,D01
452,-Bct2s9mMfX4nZvPsTbaeQ,Bottega Toffoli,italian,4.5,21,2,2,53.3433,-6.26939,Dublin,34 Castle Street,,,"['34 Castle Street', 'Dublin 2', 'Republic of Ireland']",D08 RK00,D08
453,H6JrYO1-aJP-5xHIlWNDZw,McDonalds,hotdogs,3.0,21,1,2,53.3427,-6.25954,Dublin,10-11 Grafton Street,,,"['10-11 Grafton Street', 'Dublin 2', 'Republic of Ireland']",D02 C671,D02
454,sFQ8EQVjn7AaZWZfUH9bHQ,Forno 500,pizza,4.0,21,,2,53.34431,-6.2662699,Dublin,74 Dame Street,,,"['74 Dame Street', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
455,5BBWfqkoRQvpk68VVgXwMw,Al Vesuvio Pizzeria,pizza,4.0,21,2,2,53.3448996,-6.2653825,Temple Bar,Meeting House Square,,,"['Meeting House Square', 'Temple Bar, 2', 'Republic of Ireland']",D01 E8P4,D01
456,mJ502rcDP_E_oiBM6TCnfg,The Pig & Heifer,delis,4.0,21,1,2,53.34331,-6.24618,Dublin,151 Pearse Street,,,"['151 Pearse Street', 'Dublin 2', 'Republic of Ireland']",D02 DE68,D02
457,nyEBnjJOszdVuEiIVkUOEA,Stoned Takeaway & Hemp Store,pizza,4.5,21,2,2,53.344258,-6.267032,Dublin,6 Parliament Street,,,"['6 Parliament Street', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
458,YeNMV6Hagr8wAz7eqlao2w,Farmer Browns at The Village,breakfast_brunch,4.0,21,2,6,53.32479,-6.26491,Dublin,170 Rathmines Road Lower,,,"['170 Rathmines Road Lower', 'Dublin 6', 'Republic of Ireland']",D06 V3Y8,D06
459,axRAE4g2KSS7c-5r33Ux3w,Cafe Oasis,cafe,4.5,21,2,7,53.3499775954718,-6.27600013322948,Dublin,54 North King Street,,,"['54 North King Street', 'Dublin 7', 'Republic of Ireland']",D07 TP22,D07
460,CknVqC7fjmVbseBMXUZSEA,Camile Phibsborough,thai,3.5,20,2,7,53.3591,-6.27305,Dublin,143 Phibsborough Road,,,"['143 Phibsborough Road', 'Dublin 7', 'Republic of Ireland']",D07 RX3P,D07
461,F23_BKoO2dPcCJ64xs4j5A,Cathedral Cafe,cafe,4.0,20,1,8,53.3392532946348,-6.2728645656185,Dublin,2 Dean St,,,"['2 Dean St', 'Dublin 8', 'Republic of Ireland']",D08 KA43,D08
462,cCUr_y79ZCKci3eyjHJgYw,Aoki Sushi,japanese,4.0,20,2,2,53.3321458482253,-6.26472149785513,Dublin,"Unit 4, Richmond View",63 South Richmond Street,,"['Unit 4, Richmond View', '63 South Richmond Street', 'Dublin 2', 'Republic of Ireland']",D02 NP22,D02
463,rkxjwlzYbzktNchuCJiyww,Wings Gourmet Burger,burgers,4.0,20,2,1,53.351628336422,-6.26127005275561,Dublin,Unit C,Upper O'Connell Street,,"['Unit C', ""Upper O'Connell Street"", 'Dublin 1', 'Republic of Ireland']",D01 TV20,D01
464,-ZAIdtLdOeTlok4cnRmwQA,Donnybrook Fair,delis,3.5,20,3,4,53.3243325294303,-6.2403052638377,Dublin,89 Morehampton Road,Donnybrook,,"['89 Morehampton Road', 'Donnybrook', 'Dublin 4', 'Republic of Ireland']",D04 WV96,D04
465,tdJauBNR7XkZmXroh5dAHg,Eddie Rocket's,diners,3.5,20,2,1,53.3476188195207,-6.24348249899381,Dublin,IFSC,North Wall Quay,,"['IFSC', 'North Wall Quay', 'Dublin 1', 'Republic of Ireland']",D01 T8Y1,D01
466,ytMDKGXzGTcJH_sXKrMqDg,Shan,indpak,3.5,20,2,2,53.34479,-6.26391,Dublin,6 Crow Street,Temple Bar,,"['6 Crow Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
467,Fp7Z36GrO3H4MvkPDWzqnw,Joe's Coffee,cafe,4.0,20,1,D02 AX68,53.33657,-6.26381,Dublin,15 Montague Street,,,"['15 Montague Street', 'Dublin, D02 AX68', 'Republic of Ireland']",D02 PR84,D02
468,b9rKCIUhkzmD7uKb_muzCg,La Pizza,breakfast_brunch,2.0,20,2,1,53.351051,-6.260431,Dublin,14a O'Connell Street,,,"[""14a O'Connell Street"", 'Dublin 1', 'Republic of Ireland']",D01 P5P5,D01
469,bIgyeauumqOsoy-FO-2rfA,Klaw Poké,seafood,3.5,20,2,,53.3467588386292,-6.26821795504456,Dublin,159 Capel Street,,,"['159 Capel Street', 'Dublin', 'Republic of Ireland']",D01 T927,D01
470,fK2JckrkMfdDjkz86ejG_g,Bewley's,cafe,3.5,20,1,,53.3437951,-6.2642612,Dublin,3 S Great George's Street,,,"[""3 S Great George's Street"", 'Dublin', 'Republic of Ireland']",D02 TW84,D02
471,pcUvDDXe3JJl9nJ5kYARIw,Lee Kee Chinese Restaurant,chinese,4.5,20,2,1,53.353568,-6.258917,Dublin,100 Parnell Street,,,"['100 Parnell Street', 'Dublin 1', 'Republic of Ireland']",D01 DK23,D01
472,ioHpSU4sWe4JpGwfYZ58zw,Boulevard Café,cafe,3.5,20,2,2,53.34311,-6.26279,Dublin,27 Exchequer St,,,"['27 Exchequer St', 'Dublin 2', 'Republic of Ireland']",D02 VH59,D02
473,smN7oKrGuKgNaZHfPZURSQ,Al Boschetto,italian,4.0,20,2,4,53.32927,-6.23095,Ballsbridge,2 Merrion Rd,,,"['2 Merrion Rd', 'Ballsbridge, 4', 'Republic of Ireland']",D04 W6A0,D04
474,x_wYpxYWZwUvsYsaxRUsIg,La Gondola,italian,3.5,19,2,2,53.3459999,-6.26264,Dublin,51 Wellington Quay,,,"['51 Wellington Quay', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
475,lsCTWo35GVwgUaWwtttUWQ,Voilà,breakfast_brunch,4.5,19,2,2,53.33789,-6.25207,Dublin,14 Lower Baggot St,,,"['14 Lower Baggot St', 'Dublin 2', 'Republic of Ireland']",D02 F821,D02
476,ePMMZSGE0rrZAwlBxGD27g,Nolita,bar,4.0,19,3,2,53.3424017227649,-6.26476638450574,Dublin,64 South Great George's Street,,,"[""64 South Great George's Street"", 'Dublin 2', 'Republic of Ireland']",D02 YR20,D02
477,sXXgydjVmbjQXMYc3xlfoA,Saburritos,mexican,2.5,19,1,1,53.3498057,-6.2600723,Dublin,"3, North Earl Street,",,,"['3, North Earl Street,', 'Dublin 1', 'Republic of Ireland']",D01 P5P5,D01
478,cDea6p6aDGt2Zxng60zKSA,Mulberry Garden,irish,5.0,19,3,4,53.322678,-6.236892,Dublin,Mulberry Lane,Donnybrook,,"['Mulberry Lane', 'Donnybrook', 'Dublin 4', 'Republic of Ireland']",D04 NN50,D04
479,-M9cNhPESUcM8kIJt2fDZQ,Bubble Waffle Factory,dessert,4.5,19,,2,53.3458766,-6.262882,Dublin,2 Merchant Arch,Temple Bar,,"['2 Merchant Arch', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
480,6aiqU5NSQmEE0Q5GcENw4Q,Sakura Sushi,japanese,3.5,19,2,6w,53.3196089,-6.2898228,Dublin,157 Lower Kimmage Road,,,"['157 Lower Kimmage Road', 'Dublin 6w', 'Republic of Ireland']",D12 Y313,D12
481,BjvsLlw54JTUs2_9M_SVdA,Caffe Cagliostro,italian,4.0,19,1,1,53.34642,-6.26524,Dublin,Bloom's Lane,24 Ormond Quay Lower,,"[""Bloom's Lane"", '24 Ormond Quay Lower', 'Dublin 1', 'Republic of Ireland']",D02 Y103,D02
482,4LfJmjc7MnsWMd7KdhQp3w,Cocu,salad,4.5,19,1,2,53.333709,-6.262288,Dublin,Unit 4,Station Building,Hatch Street,"['Unit 4', 'Station Building', 'Hatch Street', 'Dublin 2', 'Republic of Ireland']",D02 T380,D02
483,tFYCqn3fU5xZaibjFpMTvA,TGI Friday's,newamerican,2.5,19,2,D02 WP97,53.345856759189,-6.25975012779236,Dublin,19-20 Fleet Street,,,"['19-20 Fleet Street', 'Dublin, D02 WP97', 'Republic of Ireland']",D02 CD45,D02
484,8l734xQTfpmLbUX693IIzQ,Base Wood Fired Pizza,pizza,3.5,19,2,4,53.3289388147342,-6.23015314308968,Ballsbridge,18 Merrion Road,,,"['18 Merrion Road', 'Ballsbridge, 4', 'Republic of Ireland']",D04 Y0A9,D04
485,XltY_EOVJ6I5xsfIXqPIBA,East Side Tavern,pub,3.0,19,2,,53.3360596,-6.2567902,Dublin,104 Leeson Street Lower,,,"['104 Leeson Street Lower', 'Dublin', 'Republic of Ireland']",D02 K710,D02
486,T_RhGTyRjzwQlMQifAxRXA,The Exchequer,bar,4.0,19,3,6,53.3256851,-6.2555656,Dublin,19 Ranelagh,,,"['19 Ranelagh', 'Dublin 6', 'Republic of Ireland']",D06 Y027,D06
487,s_gsAviKlGUAxY35rQat6w,Mcgettigans Cookhouse & Bar Restaurant,bar,3.5,19,2,1,53.35202,-6.2496,Dublin,Amiens Street,City Centre North,,"['Amiens Street', 'City Centre North', 'Dublin 1', 'Republic of Ireland']",D01 H6Y6,D01
488,Q7joQ5IIx2P-bCuwYDRBgQ,Mad Egg,irish,4.5,19,,2,53.333786,-6.264654,Dublin,Units 2 & 3,Charlotte Way,,"['Units 2 & 3', 'Charlotte Way', 'Dublin 2', 'Republic of Ireland']",D02 NP22,D02
489,MeQV32bQL1Hh7YTbM8iHSA,Star Pizza,pizza,3.5,19,1,1,53.3500634,-6.2581541,Dublin,Talbot Street,,,"['Talbot Street', 'Dublin 1', 'Republic of Ireland']",D01 FD28,D01
490,86AEkQFgfa6ry5zBdTLIlA,Tippenyaki,asianfusion,4.0,19,3,6,53.322537650409,-6.2652110208571,Dublin,39 Castlewood Avenue,Rathmines,,"['39 Castlewood Avenue', 'Rathmines', 'Dublin 6', 'Republic of Ireland']",D06 A998,D06
491,9w1vMqkhy7ZloEMMvTJB6Q,Rocket's,diners,3.0,19,2,2,53.333192,-6.243689,Dublin,33 Upper Baggot Street,,,"['33 Upper Baggot Street', 'Dublin 2', 'Republic of Ireland']",D04 R6Y6,D04
492,L8zRwJlkudo92gCo96q9XQ,Wallace's Asti,italian,4.0,19,2,1,53.35887,-6.25458,Dublin,Behan Square,15 Russell Street,,"['Behan Square', '15 Russell Street', 'Dublin 1', 'Republic of Ireland']",D01 WY49,D01
493,NAx-N7ne-cn5VMc95tXnaw,Apache Pizza,pizza,2.5,18,2,2,53.343,-6.24328,Dublin,108 Pearse Street,,,"['108 Pearse Street', 'Dublin 2', 'Republic of Ireland']",D02 RK37,D02
494,rbqTSnIMeZGKqLjXytZWkA,East Restaurant,asianfusion,3.5,18,2,1,53.3480843235143,-6.24348374510805,Dublin,The Spencer Hotel,"Excise Walk, IFSC",,"['The Spencer Hotel', 'Excise Walk, IFSC', 'Dublin 1', 'Republic of Ireland']",D01 T8Y1,D01
495,V5JP1nWjDEZiiUvZcm1uhA,Science Gallery Café,pizza,4.0,18,2,2,53.344233105656,-6.25046776660312,Dublin,Trinity College,Pearse Street,,"['Trinity College', 'Pearse Street', 'Dublin 2', 'Republic of Ireland']",D02 VR66,D02
496,81DEfxu6FackXR7mMHaZtg,Bastible,modern_european,5.0,18,3,,53.3321506404569,-6.27529041483794,Dublin,111 South Circular Road,,,"['111 South Circular Road', 'Dublin', 'Republic of Ireland']",D08 PVF1,D08
497,nk7LZXx8MDG_ntA7qMWVvQ,Chili Club,thai,4.0,18,3,2,53.3408739,-6.2596455,Dublin,1 Anne's Ln,South Anne St,,"[""1 Anne's Ln"", 'South Anne St', 'Dublin 2', 'Republic of Ireland']",D02 NY88,D02
498,QsopEdwq-0PLdFXwWABjgg,Rasoi: Indian to Go,indpak,4.5,18,2,6,53.3250799806941,-6.25562669777371,Dublin,The Triangle,,,"['The Triangle', 'Dublin 6', 'Republic of Ireland']",D06 VF76,D06
499,BEcKJagL_bzSLYbcopzjRg,The Noodle House,chinese,3.5,18,1,2,53.336841631589,-6.26559578952527,Dublin,32 Wexford Street,,,"['32 Wexford Street', 'Dublin 2', 'Republic of Ireland']",D02 K232,D02
500,4FV0CaaPiiNerWzuZkrcCg,Fade Street Social Winter Garden,tapas,4.0,18,3,2,53.3418045,-6.2639604,Dublin,6 Fade St,,,"['6 Fade St', 'Dublin 2', 'Republic of Ireland']",D02 AX50,D02
501,xDo6b0o8nMQ4fVjnNTSFXQ,Honest Pizza,pizza,4.0,18,2,2,53.3434792,-6.2639098,Dublin,12 Dame Court,,,"['12 Dame Court', 'Dublin 2', 'Republic of Ireland']",D02 E044,D02
502,sGzjgD5XKzkJPXDPW_itPA,Lolly and Cooks,cafe,4.0,18,2,2,53.3382534229443,-6.25335574150085,Dublin,18 Upper Merrion Street,,,"['18 Upper Merrion Street', 'Dublin 2', 'Republic of Ireland']",D02 WV59,D02
503,q_apRqQ7YRj0b51Q_RMa1g,MAIA,breakfast_brunch,3.5,18,2,4,53.3303748619089,-6.23205383572454,Dublin,47 Shelbourne Road,Ballsbridge,,"['47 Shelbourne Road', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']",D04 C7K6,D04
504,1oRBPp5IYEmr6ZZfJ5JKBg,Admiral Restaurant,russian,4.0,18,3,1,53.35071,-6.25842,Dublin,1 Q-Park Ground Floor,Marlborough Street,,"['1 Q-Park Ground Floor', 'Marlborough Street', 'Dublin 1', 'Republic of Ireland']",D01 X8F8,D01
