,id,name,category,rating,reviews,price,zipcode,latitude,longitude,city,address1,address2,address3,display_address
361,s6xcfcpw0pVXmfu9XJXCCA,1837 Bar & Brasserie,irish,4.5,31,€€,,53.3418589751831,-6.28651995907087,Dublin,Guinness Storehouse,St. James Gate,,"['Guinness Storehouse', 'St. James Gate', 'Dublin', 'Republic of Ireland']"
362,8qSVAbesA95-Guw28AVP_w,Chopped,salad,3.5,30,€,2,53.3379907729535,-6.25227212905884,Dublin,148 Baggot Street Lower,,,"['148 Baggot Street Lower', 'Dublin 2', 'Republic of Ireland']"
363,oyPfsb4-pDjt0lhFG6lVpA,Dublin Pizza Company,pizza,4.5,30,€,D02 H248,53.339056,-6.265847,Dublin,32 Aungier Street,,,"['32 Aungier Street', 'Dublin, D02 H248', 'Republic of Ireland']"
364,Wfm7mF3mPwE-NRoP4uqyIg,Nando's,portuguese,3.5,30,€€,1,53.3487627775002,-6.26730615960243,Dublin,51-52 Mary Street,,,"['51-52 Mary Street', 'Dublin 1', 'Republic of Ireland']"
365,hNqOvUN79QGp36M8Ve2hoA,Bombay Pantry Rathmines,indpak,3.5,30,€€,6,53.3154,-6.27182,Rathmines,14 Rathgar Road,,,"['14 Rathgar Road', 'Rathmines, 6', 'Republic of Ireland']"
366,Q6-jNElzY4DtsZW9R3_eRw,The Ivy,breakfast_brunch,3.5,30,€€€,2,53.341431,-6.257977,Dublin,13-17 Dawson St,,,"['13-17 Dawson St', 'Dublin 2', 'Republic of Ireland']"
367,X7fnMjICNJfVlBoYJMqRLQ,Drunken Fish,korean,4.0,30,€€,1,53.3491925104994,-6.24446324672606,Dublin,The Excise Building,Mayor Street Lower,IFSC,"['The Excise Building', 'Mayor Street Lower', 'IFSC', 'Dublin 1', 'Republic of Ireland']"
368,Po8JN0o25khrqCjdyuIuIA,Pizza Stop,italian,3.5,29,€€,2,53.3409,-6.26134,Dublin,6/9 Chatam Lane,,,"['6/9 Chatam Lane', 'Dublin 2', 'Republic of Ireland']"
369,h2sTV2gU9bj6IoCSbmPvsw,The Cliff Townhouse,irish,4.0,29,€€€,D02 HW54,53.339234,-6.257243,Dublin,22 St. Stephens Green,,,"['22 St. Stephens Green', 'Dublin, D02 HW54', 'Republic of Ireland']"
370,CJuY8VEQGpmKCOaz8c_2hw,Dollard & Co,food_court,4.0,29,€€,D02 PK72,53.34533,-6.267161,Dublin,2-5 Wellington Quay,,,"['2-5 Wellington Quay', 'Dublin, D02 PK72', 'Republic of Ireland']"
371,DT2l_kdIsXog4bKhcLOyiw,TGI Fridays,bars,2.5,29,€€,2,53.339724,-6.261321,Dublin,St Stephens Green Shopping Centre,,,"['St Stephens Green Shopping Centre', 'Dublin 2', 'Republic of Ireland']"
372,cXhGqkh3WEPjrjuplQNi2A,Eddie Rocket's,diners,3.5,29,€€,2,53.3412,-6.2596999,Dublin,7 Anne Street South,,,"['7 Anne Street South', 'Dublin 2', 'Republic of Ireland']"
373,xgRPxHlaFZ_3e8voGGLkgQ,Beshoff Bros,fishnchips,4.0,29,€€,4,53.33373,-6.24563,Dublin,75 Mespil Rd,,,"['75 Mespil Rd', 'Dublin 4', 'Republic of Ireland']"
374,PiFHcNEPhdF6UtErSjVcXw,The Little Kitchen,irish,4.5,29,€€,,53.33036,-6.25152,Dublin,129 Leeson Street Upper,,,"['129 Leeson Street Upper', 'Dublin', 'Republic of Ireland']"
375,pVVW63kIi8LUYR7P4kk8kQ,The French Paradox,french,4.0,29,€€€,4,53.3301853391062,-6.23208002175604,Dublin,53 Shelbourne Road,Ballsbridge,,"['53 Shelbourne Road', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']"
376,TTaRZ7gmffRsN3iZJvxBFw,Kennedy's Food Store,irish,4.5,29,€€,3,53.3628,-6.23729,Dublin,5 Fairview Strand,,,"['5 Fairview Strand', 'Dublin 3', 'Republic of Ireland']"
377,XSDxMed4R807nFccpb8ZOw,Brother's Dosirak,korean,4.5,29,€,1,53.34767,-6.26833,Dublin,27 Capel Street,,,"['27 Capel Street', 'Dublin 1', 'Republic of Ireland']"
378,7fT5mNyQ1DalUFZzcZT2Hg,Kerala Kitchen,indpak,4.0,29,€€,4,53.3338285956924,-6.24518271535635,Ballsbridge,5 Upper Baggot Street,,,"['5 Upper Baggot Street', 'Ballsbridge, 4', 'Republic of Ireland']"
379,zB6W3YTsHUDRjD98bEyhHQ,Lolly and Cooks,breakfast_brunch,4.0,29,€€,2,53.3446732307851,-6.23847484588623,Dublin,"Unit 1, Grand Canal Dock",Forbes Street,,"['Unit 1, Grand Canal Dock', 'Forbes Street', 'Dublin 2', 'Republic of Ireland']"
380,yYBNaMbO-RoEWUeHSoKjUg,Taste at Rustic,japanese,4.5,28,€€€,2,53.3428802,-6.2641501,Dublin,17 South Georges St,,,"['17 South Georges St', 'Dublin 2', 'Republic of Ireland']"
381,NtfJTT9D0TBE0NMjMakgrA,Mother Reilly's,pubs,4.5,28,€€,6,53.3209535057625,-6.26536130905151,Dublin,30-32 Upper Rathmines Road,Rathmines,,"['30-32 Upper Rathmines Road', 'Rathmines', 'Dublin 6', 'Republic of Ireland']"
382,pZu9tEaHiuAraunYIAUc6A,Celtic Nights,musicvenues,4.0,28,€€€,1,53.3472215890602,-6.26096718013287,Dublin,23-25 Bachelors Walk,,,"['23-25 Bachelors Walk', 'Dublin 1', 'Republic of Ireland']"
383,4xJ22h29q1m6jYMbUFymcA,The Pig and Heifer,delis,4.5,28,€,2,53.3469168,-6.2499115,Dublin,21-23 City Quay,,,"['21-23 City Quay', 'Dublin 2', 'Republic of Ireland']"
384,fD00BdZNnWn_GN7QXgSlrA,Two Boys Brew,breakfast_brunch,4.5,28,€,7,53.36084,-6.27158,Dublin,375 North Circular Road,,,"['375 North Circular Road', 'Dublin 7', 'Republic of Ireland']"
385,rgH2Kb50kBXWoezE5GRZpw,Ann's Bakery,bakeries,3.0,28,€,1,53.349,-6.26522,Dublin,41 Mary Street,,,"['41 Mary Street', 'Dublin 1', 'Republic of Ireland']"
386,b5shxPUShHVG2p4fUgoipA,Apache Pizza,hotdogs,2.5,28,€€,2,53.3454,-6.26497,Dublin,"58 Dame Street, Temple Bar",Crown Alley,,"['58 Dame Street, Temple Bar', 'Crown Alley', 'Dublin 2', 'Republic of Ireland']"
387,wl5cnZL-PcVuUmZck9fwIw,Hilan,korean,3.0,28,€€,1,53.34872,-6.26876,Dublin,45 Capel Street,,,"['45 Capel Street', 'Dublin 1', 'Republic of Ireland']"
388,iCSi6y2H5ij4KfArYuik9g,Food Room,delis,3.5,28,€,3,53.36304,-6.21941,Dublin,46 Clontarf Road,Clontarf,,"['46 Clontarf Road', 'Clontarf', 'Dublin 3', 'Republic of Ireland']"
389,66sSoAWUEucKl_L211PKpg,Soup Dragon,soup,4.0,28,€,1,53.3461,-6.26795,Dublin,168 Capel Street,,,"['168 Capel Street', 'Dublin 1', 'Republic of Ireland']"
390,gxpMzqt1hYtpR2e3bNxY-A,Rosie's Cafe,cafes,4.5,28,€,8,53.3430225620107,-6.27000856779784,Dublin,1 Werburgh Street,Christchurch,,"['1 Werburgh Street', 'Christchurch', 'Dublin 8', 'Republic of Ireland']"
391,OXzrB-NF_thcnufNrCkGUw,Dax Restaurant,french,4.5,28,€€€€,2,53.3347,-6.25434,Dublin,23 Upper Pembroke Street,,,"['23 Upper Pembroke Street', 'Dublin 2', 'Republic of Ireland']"
392,TwURKG4pnpCeEjXPeX4Dvg,The Greenery,cafes,3.5,28,€€,4,53.3208723958828,-6.2349447235465,Dublin,3 Eirpage House,Donnybrook,,"['3 Eirpage House', 'Donnybrook', 'Dublin 4', 'Republic of Ireland']"
393,eoljQ_5xB7c4ZOo7188ndw,Namaste India,indpak,3.5,27,€€,7,53.3498,-6.27904,Dublin,88 North King Street,,,"['88 North King Street', 'Dublin 7', 'Republic of Ireland']"
394,Jt9uzK9pmcreELjTXSYZjg,Woodstock Café,cafes,4.0,27,€€,7,53.3612828,-6.2725207,Dublin,156 Phibsborough Road,,,"['156 Phibsborough Road', 'Dublin 7', 'Republic of Ireland']"
395,QkvXuPlQZafwcWdOO8JQ6Q,Cafe Bliss,coffee,4.0,27,€,2,53.33657,-6.26494,Dublin,4B Montague St,,,"['4B Montague St', 'Dublin 2', 'Republic of Ireland']"
396,RccIeySIPj0zekuaI3P-Tw,Mak at D6,asianfusion,4.0,27,€€€,6,53.3248754352044,-6.25553369522095,Ranelagh,51 Fields Terrace,Charleston Road,,"['51 Fields Terrace', 'Charleston Road', 'Ranelagh, 6', 'Republic of Ireland']"
397,ZEuVu7gDNeiMzaYR9SNpGg,Jerusalem Restaurant,mideastern,3.5,27,€€,2,53.3353873824019,-6.26533460193663,Dublin,77 Camden Street Lower,,,"['77 Camden Street Lower', 'Dublin 2', 'Republic of Ireland']"
398,0RxcLyeJHE7Cxl2l82UEpg,Cinnamon Cafe,coffee,3.5,27,€€,7,53.3467086070968,-6.27905130386353,Dublin,Smithfield Market,,,"['Smithfield Market', 'Dublin 7', 'Republic of Ireland']"
399,ZMUNMRyAJ0OuWn1zgShTaQ,Eddie Rocket's,diners,2.5,27,€€,2,53.3442873190401,-6.26652745842779,Dublin,77 Dame Street,Temple Bar,,"['77 Dame Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
400,H3YXGF7JwjGixGXHujU5WA,La Dolce Vita,italian,3.5,27,€€,2,53.344357,-6.268933,Dublin,5 Music Hall,Cow's Lane/Temple Bar,,"['5 Music Hall', ""Cow's Lane/Temple Bar"", 'Dublin 2', 'Republic of Ireland']"
401,XEWLnhELbpeMlNZ8epNtvQ,Supermacs,burgers,3.0,27,€,1,53.347746,-6.259357,Dublin,1 O'Connell Street,,,"[""1 O'Connell Street"", 'Dublin 1', 'Republic of Ireland']"
402,Z-ehyun3pKTIB9PZMVEQtA,Doughboys,sandwiches,4.0,27,€€,2,53.3336813,-6.2642446,Dublin,Charlotte Way,,,"['Charlotte Way', 'Dublin 2', 'Republic of Ireland']"
403,RTjmGpYCNDjNbzt2RTR6mQ,Fresh- The Good Food Market,grocery,3.0,27,€€,2,53.3362790082235,-6.26521968991767,Dublin,1-4 Camden Street,,,"['1-4 Camden Street', 'Dublin 2', 'Republic of Ireland']"
404,uRe4pQ-ZIo9Nr8kWxQgqeg,TOSS'D Noodles & Salads,thai,4.0,26,€€,1,53.3489630397239,-6.24777674674988,Dublin,CHQ Building,"IFSC, Docklands",,"['CHQ Building', 'IFSC, Docklands', 'Dublin 1', 'Republic of Ireland']"
405,i8UJ2rRxosR9kenC4tq6BQ,Il Fornaio,italian,3.5,26,€€,1,53.3492064088417,-6.24405384063721,Dublin,1B Valentia House,Custom House Square,,"['1B Valentia House', 'Custom House Square', 'Dublin 1', 'Republic of Ireland']"
406,m3zJIf4LDkN-0Kq0qpQoMA,Cafe Sofia,breakfast_brunch,4.0,26,€,2,53.3372,-6.26566,Dublin,5A Wexford Street,,,"['5A Wexford Street', 'Dublin 2', 'Republic of Ireland']"
407,6dpZON4sh_CeDGY1d8Mg9w,Madigans,pubs,3.5,26,€€,1,53.35018,-6.25939,Dublin,25 N Earl St,,,"['25 N Earl St', 'Dublin 1', 'Republic of Ireland']"
408,gPiFyh2bhbc_tfzUwxYDig,Cocu,gluten_free,4.0,25,€€,4,53.3336927070797,-6.24493171538764,Ballsbridge,9 Baggot Street Upper,,,"['9 Baggot Street Upper', 'Ballsbridge, 4', 'Republic of Ireland']"
409,y0XWV3ZG-i-zCHyB-RczXA,Mulligans,pubs,4.0,25,€€,4,53.332893,-6.2161427,Sandymount,86 Sandymount Road,,,"['86 Sandymount Road', 'Sandymount, 4', 'Republic of Ireland']"
410,lzU-VDhA4vBtzchvw8lrog,SOLE Seafood and Grill,seafood,4.5,25,,2,53.3419321,-6.2629084,Dublin,18-19 William Street S,,,"['18-19 William Street S', 'Dublin 2', 'Republic of Ireland']"
411,A6ssT8q8NKTNDk-79ND8Gw,Probus Wines & Spirits Dublin,beer_and_wine,4.5,25,€€,2,53.3414950355341,-6.24841498134867,Dublin,26 Fenian Street,,,"['26 Fenian Street', 'Dublin 2', 'Republic of Ireland']"
412,YBubUPqNprP_Yp6PAE4T3A,Joe's Coffee,cafes,3.5,25,€,1,53.3485429445284,-6.26397863030434,Dublin,24-29 Mary Street,,,"['24-29 Mary Street', 'Dublin 1', 'Republic of Ireland']"
413,SaZHrpuGNYnD_RqKu6X-Fw,Babylon,hotdogs,2.0,25,€€,2,53.335833,-6.265459,Dublin,83A Camden Street Lower,,,"['83A Camden Street Lower', 'Dublin 2', 'Republic of Ireland']"
414,q3tNqeSqabWNdKgw-MnM3A,Mr Fox,irish,5.0,25,€€€,,53.35298,-6.26502,Dublin,38 Parnell Square W,,,"['38 Parnell Square W', 'Dublin', 'Republic of Ireland']"
415,SMljY7NqTPRDEWwdeEcfog,McGowans of Phibsboro,danceclubs,3.5,25,€€,7,53.3566039302181,-6.27370647354132,Dublin,18 Phibsboro Road,,,"['18 Phibsboro Road', 'Dublin 7', 'Republic of Ireland']"
416,P-07OhGSoUDU6Pf1ylWJhQ,LEGIT,cafes,4.5,25,€,8,53.3412733494232,-6.27874511408618,Dublin,1 Meath Mart,Meath Street,,"['1 Meath Mart', 'Meath Street', 'Dublin 8', 'Republic of Ireland']"
417,H2zxsK7xk3ti-CUruqxqWg,Xian Street Food,streetvendors,5.0,25,,,53.341039,-6.259716,Dublin,28 Anne St S,,,"['28 Anne St S', 'Dublin', 'Republic of Ireland']"
418,G-AmxHcQonpBirz2-IxAMA,Crystal Boat,chinese,2.5,24,€€,2,53.3428391555671,-6.23896815063472,Dublin,"Gallery Quay, Unit G2/G3",Docklands,,"['Gallery Quay, Unit G2/G3', 'Docklands', 'Dublin 2', 'Republic of Ireland']"
419,PBP5x6WI3q9FTmAGuB3vKg,Mamma Mia,italian,4.5,24,€€,2,53.3394104436197,-6.24373197514482,Dublin,2 Grattan Street,,,"['2 Grattan Street', 'Dublin 2', 'Republic of Ireland']"
420,z4SgmA4TYUJ_fS--LkEMAg,Silk Road Cafe,mediterranean,4.0,24,€,2,53.342291,-6.267368,Dublin,Chester Beatty Library,Dublin Castle,,"['Chester Beatty Library', 'Dublin Castle', 'Dublin 2', 'Republic of Ireland']"
421,cEyBKSVMqRww7_mH6C0rxw,Mayfield Deli & Eatery,delis,4.0,24,€€,6w,53.3143392396797,-6.28238797187805,Dublin,Terenure Rd N,,,"['Terenure Rd N', 'Dublin 6w', 'Republic of Ireland']"
422,YZmFDM_NSyShxCECalkf4Q,Forest Avenue,modern_european,4.5,24,€€€€,4,53.3313681655893,-6.2516223783208,Ballsbridge,8 Sussex Terrace,,,"['8 Sussex Terrace', 'Ballsbridge, 4', 'Republic of Ireland']"
423,vmwmvSTZ8f1H76plvX4plw,Cafe Sparks Smithfield,italian,4.5,24,€,7,53.3482415,-6.2779367,Dublin,"Unit 3, Block C",Smithfield Village,,"['Unit 3, Block C', 'Smithfield Village', 'Dublin 7', 'Republic of Ireland']"
424,fj84l5cUPIJm3RU1kuUhVA,Rosa Madre Italian Restaurant,seafood,4.5,24,€€,2,53.34483,-6.26392,Dublin,7 Crow Street,Temple Bar,,"['7 Crow Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
425,8WrsNM8psyI3wFIoizryBQ,Aprile,burgers,4.0,24,€,2,53.3312366,-6.264772,Dublin,46 South Richmond Street,,,"['46 South Richmond Street', 'Dublin 2', 'Republic of Ireland']"
426,eG0jflx2FQc1HXl1ps20MQ,HX46,coffee,4.5,23,€€,6w,53.327549,-6.2774701,Dublin,46 Harold's Cross Road,,,"[""46 Harold's Cross Road"", 'Dublin 6w', 'Republic of Ireland']"
427,Ix2EX7BwBJImp_v1vF5Dhg,Kokoro,sushi,4.0,23,€€,2,53.3416,-6.26274,Dublin,51 South William Street,,,"['51 South William Street', 'Dublin 2', 'Republic of Ireland']"
428,vFHzA0DqHcZ3ch88AGBUIw,Peacock Green & Co,cafes,4.0,23,€,D02 DY27,53.3337078,-6.2622865,Dublin,Hatch Street Upper,Station Building,,"['Hatch Street Upper', 'Station Building', 'Dublin, D02 DY27', 'Republic of Ireland']"
429,CCPOfEXzERr5TieoLqbCIw,Fish Shop,fishnchips,4.5,23,,7,53.34724,-6.28201,Smithfield,76 Benburb Street,,,"['76 Benburb Street', 'Smithfield, 7', 'Republic of Ireland']"
430,-sin0yG64y6SB_kxCMhJSA,Passion 4 Food,fishnchips,3.5,23,€,8,53.33097,-6.27619,Dublin,27 Lower Clanbrassil Street,,,"['27 Lower Clanbrassil Street', 'Dublin 8', 'Republic of Ireland']"
431,TgGx8U9AqbxOHWtr59IL4Q,The Old Music Shop,irish,4.0,23,€€,1,53.3548568,-6.2637421,Dublin,3 North Frederick Street,,,"['3 North Frederick Street', 'Dublin 1', 'Republic of Ireland']"
432,dN1fFJJRXfadKb-sU8j6LQ,Caffe Noto,coffee,3.5,23,€,8,53.34287,-6.2760999,Dublin,79 Thomas St,,,"['79 Thomas St', 'Dublin 8', 'Republic of Ireland']"
433,-IoeXFfBd7wpaYUJ9rRprg,Blas Café,cafes,4.5,23,€€,1,53.3513298,-6.2677102,Dublin,26 King's Inns Street,,,"[""26 King's Inns Street"", 'Dublin 1', 'Republic of Ireland']"
434,QtqLlHacXSH8JCcNfJJptw,The Riddler,irish,4.5,23,€€,8,53.34312,-6.2749184,Christchurch,La Rochelle Building,High Street,,"['La Rochelle Building', 'High Street', 'Christchurch, 8', 'Republic of Ireland']"
435,a-eDT5TsqqaaTf6PiWTs3g,Art Cafe Dublin,cafes,4.5,22,€€,1,53.3498965,-6.2538687,Dublin,1 Frenchman's Lane,,,"[""1 Frenchman's Lane"", 'Dublin 1', 'Republic of Ireland']"
436,O91HOEHyk2ct4GLvVAir9Q,Urban Picnic,newamerican,4.0,22,€€,2,53.342248,-6.264103,Dublin,30 George's St Arcade,S Great George's Street,,"[""30 George's St Arcade"", ""S Great George's Street"", 'Dublin 2', 'Republic of Ireland']"
437,ZxuuEq0MBZiqIJXCOu1T9w,Pinocchio,italian,4.0,22,€€€,6,53.326309,-6.256014,Ranelagh,Luas Kiosk,,,"['Luas Kiosk', 'Ranelagh, 6', 'Republic of Ireland']"
438,cDomeLPmBAqI1eqU7m8zMw,Italian Connection,italian,2.5,22,€€,1,53.3503,-6.25658,Dublin,95a Talbot Street,,,"['95a Talbot Street', 'Dublin 1', 'Republic of Ireland']"
439,OgSyO_TkjraiKiVlPhBGaw,Basil,foodtrucks,4.5,22,€€,,53.3415752520907,-6.23155937169476,Dublin,95 Ringsend Road,,,"['95 Ringsend Road', 'Dublin', 'Republic of Ireland']"
440,0Nyyvr67RlidtckoLGAVLg,Break For The Border,pubs,2.5,22,€,2,53.3404314337155,-6.26302242279053,Dublin,Lower Stephens Street,,,"['Lower Stephens Street', 'Dublin 2', 'Republic of Ireland']"
441,aTBIEOiDQmMEO6lIiTrt2g,Saba To Go,thai,4.0,22,€€,6,53.321669435876,-6.2668838172002,Dublin,13 Rathgar Road,Rathmines,,"['13 Rathgar Road', 'Rathmines', 'Dublin 6', 'Republic of Ireland']"
442,xOmzHfjtNUw0gfTPR1kB9g,Café Bar H,wine_bars,3.5,22,€€,2,53.3438741709711,-6.23859943400757,Dublin,Grand Canal Plaza,,,"['Grand Canal Plaza', 'Dublin 2', 'Republic of Ireland']"
443,yc0Usv2bMxFOljFoc1GTtQ,Okayu,japanese,4.0,22,€€,3,53.3597551,-6.2402482,Dublin,71 N Strand Road,,,"['71 N Strand Road', 'Dublin 3', 'Republic of Ireland']"
444,_yUpqGpsNJMkixrNdMdhhA,The Oarsman,pubs,4.0,22,€€,4,53.3416558,-6.2278598,Ringsend,8 Bridge Street,,,"['8 Bridge Street', 'Ringsend, 4', 'Republic of Ireland']"
445,s0QnQL_7P-EsZeBl9n9KOw,Spice of India,indpak,3.0,22,€€,2,53.3428284,-6.2622787,Dublin,6 South William Street,City Centre South,,"['6 South William Street', 'City Centre South', 'Dublin 2', 'Republic of Ireland']"
446,LWyejsPMrnK3vdwnE3giIw,The Lovely Food Company,cafes,4.5,22,€€,,53.3652187731113,-6.25659239846036,Drumcondra,94 Drumcondra Road Lower,,,"['94 Drumcondra Road Lower', 'Drumcondra, Co. Dublin', 'Republic of Ireland']"
447,EBbtRVOjvKoh5SFUVCB-Ug,The Pyg Restaurant,modern_european,3.5,22,€€,2,53.342507,-6.262447,Dublin,Powerscourt Townhouse,South William Street,,"['Powerscourt Townhouse', 'South William Street', 'Dublin 2', 'Republic of Ireland']"
448,Fb6azoCsWdUDL9TQWGcuRQ,Diep At Home,thai,2.0,21,€€,D06 K103,53.3253827,-6.254828,Ranelagh,48 Ranelagh Village,,,"['48 Ranelagh Village', 'Ranelagh, D06 K103', 'Republic of Ireland']"
449,I2CmNYbztdql_Ckp9SpalA,Bittersweet Cafe,salad,4.5,21,€,2,53.343742,-6.268968,Castlegate,Unit 3,Lord Edward Street,,"['Unit 3', 'Lord Edward Street', 'Castlegate, 2', 'Republic of Ireland']"
450,MXtc72iX1kQETX_vrp_NTw,The Bagel Bar Coffee House,bagels,3.5,21,€€,1,53.3479,-6.26365,Dublin,18 Lower Liffey Street,,,"['18 Lower Liffey Street', 'Dublin 1', 'Republic of Ireland']"
451,wnMtOosS0o0fGiSD8fdCIQ,Romano's Restaurant,italian,4.0,21,€€,1,53.3467998,-6.26814,Dublin,12 Capel Street,,,"['12 Capel Street', 'Dublin 1', 'Republic of Ireland']"
452,-Bct2s9mMfX4nZvPsTbaeQ,Bottega Toffoli,italian,4.5,21,€€,2,53.3433,-6.26939,Dublin,34 Castle Street,,,"['34 Castle Street', 'Dublin 2', 'Republic of Ireland']"
453,H6JrYO1-aJP-5xHIlWNDZw,McDonalds,hotdogs,3.0,21,€,2,53.3427,-6.25954,Dublin,10-11 Grafton Street,,,"['10-11 Grafton Street', 'Dublin 2', 'Republic of Ireland']"
454,sFQ8EQVjn7AaZWZfUH9bHQ,Forno 500,pizza,4.0,21,,2,53.34431,-6.2662699,Dublin,74 Dame Street,,,"['74 Dame Street', 'Dublin 2', 'Republic of Ireland']"
455,5BBWfqkoRQvpk68VVgXwMw,Al Vesuvio Pizzeria,pizza,4.0,21,€€,2,53.3448996,-6.2653825,Temple Bar,Meeting House Square,,,"['Meeting House Square', 'Temple Bar, 2', 'Republic of Ireland']"
456,mJ502rcDP_E_oiBM6TCnfg,The Pig & Heifer,delis,4.0,21,€,2,53.34331,-6.24618,Dublin,151 Pearse Street,,,"['151 Pearse Street', 'Dublin 2', 'Republic of Ireland']"
457,nyEBnjJOszdVuEiIVkUOEA,Stoned Takeaway & Hemp Store,pizza,4.5,21,€€,2,53.344258,-6.267032,Dublin,6 Parliament Street,,,"['6 Parliament Street', 'Dublin 2', 'Republic of Ireland']"
458,YeNMV6Hagr8wAz7eqlao2w,Farmer Browns at The Village,breakfast_brunch,4.0,21,€€,6,53.32479,-6.26491,Dublin,170 Rathmines Road Lower,,,"['170 Rathmines Road Lower', 'Dublin 6', 'Republic of Ireland']"
459,axRAE4g2KSS7c-5r33Ux3w,Cafe Oasis,cafes,4.5,21,€€,7,53.3499775954718,-6.27600013322948,Dublin,54 North King Street,,,"['54 North King Street', 'Dublin 7', 'Republic of Ireland']"
460,CknVqC7fjmVbseBMXUZSEA,Camile Phibsborough,thai,3.5,20,€€,7,53.3591,-6.27305,Dublin,143 Phibsborough Road,,,"['143 Phibsborough Road', 'Dublin 7', 'Republic of Ireland']"
461,F23_BKoO2dPcCJ64xs4j5A,Cathedral Cafe,cafes,4.0,20,€,8,53.3392532946348,-6.2728645656185,Dublin,2 Dean St,,,"['2 Dean St', 'Dublin 8', 'Republic of Ireland']"
462,cCUr_y79ZCKci3eyjHJgYw,Aoki Sushi,japanese,4.0,20,€€,2,53.3321458482253,-6.26472149785513,Dublin,"Unit 4, Richmond View",63 South Richmond Street,,"['Unit 4, Richmond View', '63 South Richmond Street', 'Dublin 2', 'Republic of Ireland']"
463,rkxjwlzYbzktNchuCJiyww,Wings Gourmet Burger,burgers,4.0,20,€€,1,53.351628336422,-6.26127005275561,Dublin,Unit C,Upper O'Connell Street,,"['Unit C', ""Upper O'Connell Street"", 'Dublin 1', 'Republic of Ireland']"
464,-ZAIdtLdOeTlok4cnRmwQA,Donnybrook Fair,delis,3.5,20,€€€,4,53.3243325294303,-6.2403052638377,Dublin,89 Morehampton Road,Donnybrook,,"['89 Morehampton Road', 'Donnybrook', 'Dublin 4', 'Republic of Ireland']"
465,tdJauBNR7XkZmXroh5dAHg,Eddie Rocket's,diners,3.5,20,€€,1,53.3476188195207,-6.24348249899381,Dublin,IFSC,North Wall Quay,,"['IFSC', 'North Wall Quay', 'Dublin 1', 'Republic of Ireland']"
466,ytMDKGXzGTcJH_sXKrMqDg,Shan,indpak,3.5,20,€€,2,53.34479,-6.26391,Dublin,6 Crow Street,Temple Bar,,"['6 Crow Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
467,Fp7Z36GrO3H4MvkPDWzqnw,Joe's Coffee,coffee,4.0,20,€,D02 AX68,53.33657,-6.26381,Dublin,15 Montague Street,,,"['15 Montague Street', 'Dublin, D02 AX68', 'Republic of Ireland']"
468,b9rKCIUhkzmD7uKb_muzCg,La Pizza,breakfast_brunch,2.0,20,€€,1,53.351051,-6.260431,Dublin,14a O'Connell Street,,,"[""14a O'Connell Street"", 'Dublin 1', 'Republic of Ireland']"
469,bIgyeauumqOsoy-FO-2rfA,Klaw Poké,seafood,3.5,20,€€,,53.3467588386292,-6.26821795504456,Dublin,159 Capel Street,,,"['159 Capel Street', 'Dublin', 'Republic of Ireland']"
470,fK2JckrkMfdDjkz86ejG_g,Bewley's,coffee,3.5,20,€,,53.3437951,-6.2642612,Dublin,3 S Great George's Street,,,"[""3 S Great George's Street"", 'Dublin', 'Republic of Ireland']"
471,pcUvDDXe3JJl9nJ5kYARIw,Lee Kee Chinese Restaurant,chinese,4.5,20,€€,1,53.353568,-6.258917,Dublin,100 Parnell Street,,,"['100 Parnell Street', 'Dublin 1', 'Republic of Ireland']"
472,ioHpSU4sWe4JpGwfYZ58zw,Boulevard Café,cafes,3.5,20,€€,2,53.34311,-6.26279,Dublin,27 Exchequer St,,,"['27 Exchequer St', 'Dublin 2', 'Republic of Ireland']"
473,smN7oKrGuKgNaZHfPZURSQ,Al Boschetto,italian,4.0,20,€€,4,53.32927,-6.23095,Ballsbridge,2 Merrion Rd,,,"['2 Merrion Rd', 'Ballsbridge, 4', 'Republic of Ireland']"
474,x_wYpxYWZwUvsYsaxRUsIg,La Gondola,italian,3.5,19,€€,2,53.3459999,-6.26264,Dublin,51 Wellington Quay,,,"['51 Wellington Quay', 'Dublin 2', 'Republic of Ireland']"
475,lsCTWo35GVwgUaWwtttUWQ,Voilà,breakfast_brunch,4.5,19,€€,2,53.33789,-6.25207,Dublin,14 Lower Baggot St,,,"['14 Lower Baggot St', 'Dublin 2', 'Republic of Ireland']"
476,ePMMZSGE0rrZAwlBxGD27g,Nolita,bars,4.0,19,€€€,2,53.3424017227649,-6.26476638450574,Dublin,64 South Great George's Street,,,"[""64 South Great George's Street"", 'Dublin 2', 'Republic of Ireland']"
477,sXXgydjVmbjQXMYc3xlfoA,Saburritos,mexican,2.5,19,€,1,53.3498057,-6.2600723,Dublin,"3, North Earl Street,",,,"['3, North Earl Street,', 'Dublin 1', 'Republic of Ireland']"
478,cDea6p6aDGt2Zxng60zKSA,Mulberry Garden,irish,5.0,19,€€€,4,53.322678,-6.236892,Dublin,Mulberry Lane,Donnybrook,,"['Mulberry Lane', 'Donnybrook', 'Dublin 4', 'Republic of Ireland']"
